CompanyID,Founded_Year_x,Revenue_(in_000s_USD)_x,Est_Marketing_Department_Budget_(in_000s_USD)_x,Est_Finance_Department_Budget_(in_000s_USD)_x,Est_IT_Department_Budget_(in_000s_USD)_x,Est_HR_Department_Budget_(in_000s_USD)_x,Employees_x,Past_1_Year_Employee_Growth_Rate_x,Past_2_Year_Employee_Growth_Rate_x,Alexa_Rank_x,Total_Funding_Amount_(in_000s_USD)_x,Number_of_Locations_x,Total Budget_x,Profit_x,Marketing_Budget_Ratio_x,Finance_Budget_Ratio_x,IT_Budget_Ratio_x,HR_Budget_Ratio_x,Business_Model_x,Ownership_Type_x,Current_Customer_x,Industry_Hierarchical_Category_x,Company_State_x,Company_Country_x,Primary_Industry_x,Company_Age_x,Revenue_Range_(in_USD)_x,Employee_Range_x,Predicted_Revenue_x,Founded_Year_y,Revenue_(in_000s_USD)_y,Est_Marketing_Department_Budget_(in_000s_USD)_y,Est_Finance_Department_Budget_(in_000s_USD)_y,Est_IT_Department_Budget_(in_000s_USD)_y,Est_HR_Department_Budget_(in_000s_USD)_y,Employees_y,Past_1_Year_Employee_Growth_Rate_y,Past_2_Year_Employee_Growth_Rate_y,Alexa_Rank_y,Total_Funding_Amount_(in_000s_USD)_y,Number_of_Locations_y,Total Budget_y,Profit_y,Marketing_Budget_Ratio_y,Finance_Budget_Ratio_y,IT_Budget_Ratio_y,HR_Budget_Ratio_y,Business_Model_y,Ownership_Type_y,Current_Customer_y,Industry_Hierarchical_Category_y,Company_State_y,Company_Country_y,Primary_Industry_y,Company_Age_y,Revenue_Range_(in_USD)_y,Employee_Range_y,Predicted_Revenue_y,Predicted_Revenue_CBR
26968154,2006.0,16.908029420893453,2864225.0,220325.0,1167722.0,94221,66094,33.8,122.0,113009.0,0,14.0,4346493.0,17686011.0,0.6589737979561914,0.0506902921504762,0.2686584333622532,0.0216774765310791,0.0,1.0,0,7,6,1,8,17.0,1,1,18.77495259188092,2006.0,16.908029420893453,2864225.0,220325.0,1167722.0,94221,66094,33.8,122.0,113009.0,0,14.0,4346493.0,17686011.0,0.6589737979561914,0.0506902921504762,0.2686584333622532,0.0216774765310791,0.0,1.0,0,7,6,1,8,17.0,1,1,18.77495259188092,19.350367021155776
462169976,2016.0,16.727861276927094,1490400.0,276000.0,680800.0,190790,73000,-0.6,-2.1,219574.0,0,28.0,2637990.0,15762010.0,0.564975606427621,0.1046251123014113,0.2580752770101479,0.0723240042608198,0.0,1.0,0,8,38,1,9,7.0,1,1,18.768338680860555,2016.0,16.727861276927094,1490400.0,276000.0,680800.0,190790,73000,-0.6,-2.1,219574.0,0,28.0,2637990.0,15762010.0,0.564975606427621,0.1046251123014113,0.2580752770101479,0.0723240042608198,0.0,1.0,0,8,38,1,9,7.0,1,1,18.768338680860555,18.73947384700611
21403020,1865.0,18.921456037925463,20130000.0,1650000.0,3300000.0,405102,155000,1.9,-13.0,61967.0,0,48.0,25485102.0,139514898.0,0.7898732365285412,0.0647437079121755,0.129487415824351,0.0158956397349321,0.0,1.0,0,20,7,1,21,158.0,1,1,18.76694515521986,1865.0,18.921456037925463,20130000.0,1650000.0,3300000.0,405102,155000,1.9,-13.0,61967.0,0,48.0,25485102.0,139514898.0,0.7898732365285412,0.0647437079121755,0.129487415824351,0.0158956397349321,0.0,1.0,0,20,7,1,21,158.0,1,1,18.76694515521986,18.94859971347313
39600454,1977.0,19.59047196049962,42199292.0,3221320.0,10952488.0,995555,400000,0.0,0.0,39373.0,0,50.0,57368655.0,264763345.0,0.7355809893050482,0.0561512205576372,0.1909141498959667,0.0173536402413478,0.0,0.0,0,6,7,1,7,46.0,1,1,18.751678957378708,1977.0,19.59047196049962,42199292.0,3221320.0,10952488.0,995555,400000,0.0,0.0,39373.0,0,50.0,57368655.0,264763345.0,0.7355809893050482,0.0561512205576372,0.1909141498959667,0.0173536402413478,0.0,0.0,0,6,7,1,7,46.0,1,1,18.751678957378708,18.871334042392785
12227700,2000.0,18.672536144770135,10033998.0,964807.0,6946614.0,669298,296877,0.0,0.0,51713.0,0,50.0,18614717.0,110026283.0,0.5390357532698455,0.0518303340308638,0.3731785984175854,0.0359553142817051,1.0,0.0,0,9,6,1,10,23.0,1,1,18.75045706275592,2000.0,18.672536144770135,10033998.0,964807.0,6946614.0,669298,296877,0.0,0.0,51713.0,0,50.0,18614717.0,110026283.0,0.5390357532698455,0.0518303340308638,0.3731785984175854,0.0359553142817051,1.0,0.0,0,9,6,1,10,23.0,1,1,18.75045706275592,18.871334042392785
100221071,1969.0,16.76906580477309,2511794.0,191740.0,651916.0,170834,75776,0.0,0.0,198794.0,0,31.0,3526284.0,15647716.0,0.712306212432124,0.0543745200329865,0.1848733681121543,0.0484458994227351,0.0,0.0,0,21,9,1,22,54.0,1,1,18.738678966465113,1969.0,16.76906580477309,2511794.0,191740.0,651916.0,170834,75776,0.0,0.0,198794.0,0,31.0,3526284.0,15647716.0,0.712306212432124,0.0543745200329865,0.1848733681121543,0.0484458994227351,0.0,0.0,0,21,9,1,22,54.0,1,1,18.738678966465113,18.79931203575335
10814149,1837.0,17.763942654561518,4200174.0,777810.0,1918598.0,185316,82200,0.0,0.0,8802.0,0,124.0,7081898.0,44772102.0,0.5930859213165736,0.1098307261697358,0.2709157912186817,0.0261675612950087,0.0,0.0,0,8,12,1,9,186.0,1,1,18.726451615620245,1837.0,17.763942654561518,4200174.0,777810.0,1918598.0,185316,82200,0.0,0.0,8802.0,0,124.0,7081898.0,44772102.0,0.5930859213165736,0.1098307261697358,0.2709157912186817,0.0261675612950087,0.0,0.0,0,8,12,1,9,186.0,1,1,18.726451615620245,17.589683892114046
8110814,1982.0,19.00858407427104,14041638.0,1350157.0,7380861.0,160743,71300,0.0,0.0,2795.0,0,42.0,22933399.0,157087601.0,0.6122789735616601,0.0588729564248195,0.3218389476413854,0.007009122372135,0.0,0.0,0,6,11,1,7,41.0,1,1,18.72450940251729,1982.0,19.00858407427104,14041638.0,1350157.0,7380861.0,160743,71300,0.0,0.0,2795.0,0,42.0,22933399.0,157087601.0,0.6122789735616601,0.0588729564248195,0.3218389476413854,0.007009122372135,0.0,0.0,0,6,11,1,7,41.0,1,1,18.72450940251729,18.51173324342132
23776193,2000.0,16.267368309705617,1520896.0,116098.0,394736.0,157812,70000,0.0,0.0,50465.0,0,41.0,2189542.0,9420352.0,0.6946183265724065,0.0530238743993035,0.1802824517638848,0.072075347264405,0.0,0.0,0,21,44,1,22,23.0,1,1,18.72450940251729,2000.0,16.267368309705617,1520896.0,116098.0,394736.0,157812,70000,0.0,0.0,50465.0,0,41.0,2189542.0,9420352.0,0.6946183265724065,0.0530238743993035,0.1802824517638848,0.072075347264405,0.0,0.0,0,21,44,1,22,23.0,1,1,18.72450940251729,18.51173324342132
688376,1853.0,17.414507043285305,2851798.0,274211.0,1499022.0,100419,70442,-0.9,-2.3,3764.0,0,36.0,4725450.0,31836075.0,0.6034976563078649,0.0580285475457363,0.3172231216074659,0.0212506745389328,1.0,1.0,0,6,11,1,7,170.0,1,1,18.72205573934197,1853.0,17.414507043285305,2851798.0,274211.0,1499022.0,100419,70442,-0.9,-2.3,3764.0,0,36.0,4725450.0,31836075.0,0.6034976563078649,0.0580285475457363,0.3172231216074659,0.0212506745389328,1.0,1.0,0,6,11,1,7,170.0,1,1,18.72205573934197,18.834773670048857
106138232,1968.0,16.488693292769643,1129908.0,108645.0,782244.0,155557,69000,0.0,0.0,7779.0,0,32.0,2176354.0,12309646.0,0.5191747298463394,0.0499206471006095,0.3594286591243887,0.0714759639286623,0.0,0.0,0,9,46,1,10,55.0,1,1,18.70104639593235,1968.0,16.488693292769643,1129908.0,108645.0,782244.0,155557,69000,0.0,0.0,7779.0,0,32.0,2176354.0,12309646.0,0.5191747298463394,0.0499206471006095,0.3594286591243887,0.0714759639286623,0.0,0.0,0,9,46,1,10,55.0,1,1,18.70104639593235,18.79931203575335
2901487,1902.0,17.295679951232557,2629682.0,486978.0,1201213.0,151274,67100,3.9,-2.2,88640.0,0,31.0,4469147.0,27996073.0,0.5884080340163347,0.1089644175946774,0.268779030987345,0.0338485174016428,0.0,0.0,0,3,43,11,4,121.0,1,1,18.699786259780183,1902.0,17.295679951232557,2629682.0,486978.0,1201213.0,151274,67100,3.9,-2.2,88640.0,0,31.0,4469147.0,27996073.0,0.5884080340163347,0.1089644175946774,0.268779030987345,0.0338485174016428,0.0,0.0,0,3,43,11,4,121.0,1,1,18.699786259780183,18.79931203575335
38126010,1956.0,17.620282394909744,3458455.0,449150.0,2111005.0,293080,130000,16.1,47.2,10567.0,0,54.0,6311690.0,38603310.0,0.5479443698914237,0.0711616064794056,0.3344595504532067,0.0464344731759639,0.0,0.0,0,5,16,1,6,67.0,1,1,18.699704803762373,1956.0,17.620282394909744,3458455.0,449150.0,2111005.0,293080,130000,16.1,47.2,10567.0,0,54.0,6311690.0,38603310.0,0.5479443698914237,0.0711616064794056,0.3344595504532067,0.0464344731759639,0.0,0.0,0,5,16,1,6,67.0,1,1,18.699704803762373,18.689250930210545
15712435,1892.0,18.209231064521106,6556221.0,1214115.0,2994817.0,387767,172000,0.0,0.0,13908.0,25700,42.0,11152920.0,69788080.0,0.5878479357872198,0.1088607288494851,0.2685231311620634,0.0347682042012316,0.0,0.0,0,8,16,1,9,131.0,1,1,18.69351619214158,1892.0,18.209231064521106,6556221.0,1214115.0,2994817.0,387767,172000,0.0,0.0,13908.0,25700,42.0,11152920.0,69788080.0,0.5878479357872198,0.1088607288494851,0.2685231311620634,0.0347682042012316,0.0,0.0,0,8,16,1,9,131.0,1,1,18.69351619214158,18.86863383777056
1720519,1850.0,17.78319532113452,4123236.0,396465.0,2854548.0,174270,77300,0.0,0.0,351.0,0,102.0,7548519.0,45313481.0,0.5462311216279644,0.0525222232334581,0.3781600072808984,0.0230866478576791,0.0,0.0,0,9,6,1,10,173.0,1,1,18.692377709405235,1850.0,17.78319532113452,4123236.0,396465.0,2854548.0,174270,77300,0.0,0.0,351.0,0,102.0,7548519.0,45313481.0,0.5462311216279644,0.0525222232334581,0.3781600072808984,0.0230866478576791,0.0,0.0,0,9,6,1,10,173.0,1,1,18.692377709405235,17.924517479972543
116424706,1945.0,16.129071891030282,1324457.0,101103.0,353862.0,541071,240000,0.0,0.0,36959.0,750000,38.0,2320493.0,7789873.0,0.570765350294097,0.043569620765932,0.1524943190951233,0.2331707098448476,0.0,0.0,0,2,28,5,23,78.0,1,1,18.6621517786104,1945.0,16.129071891030282,1324457.0,101103.0,353862.0,541071,240000,0.0,0.0,36959.0,750000,38.0,2320493.0,7789873.0,0.570765350294097,0.043569620765932,0.1524943190951233,0.2331707098448476,0.0,0.0,0,2,28,5,23,78.0,1,1,18.6621517786104,18.444275539460165
84099764,1979.0,16.710767530411598,2613737.0,235145.0,4522037.0,498947,350000,2.0,54.5,3099.0,5000,34.0,7869866.0,10218282.0,0.3321196320242301,0.029879161856123,0.5746015243461579,0.0633996817734889,0.0,1.0,0,15,9,1,16,44.0,1,1,18.65586727373191,1979.0,16.710767530411598,2613737.0,235145.0,4522037.0,498947,350000,2.0,54.5,3099.0,5000,34.0,7869866.0,10218282.0,0.3321196320242301,0.029879161856123,0.5746015243461579,0.0633996817734889,0.0,1.0,0,15,9,1,16,44.0,1,1,18.65586727373191,18.75427589186573
24904409,1975.0,19.134091234893432,26736314.0,2040940.0,7551478.0,475335,210842,-4.4,-4.4,44.0,1000,63.0,36804067.0,167289933.0,0.7264499871712548,0.0554541974939889,0.2051805307277589,0.0129152846069973,0.0,0.0,0,1,3,1,24,48.0,1,1,18.60002749184551,1975.0,19.134091234893432,26736314.0,2040940.0,7551478.0,475335,210842,-4.4,-4.4,44.0,1000,63.0,36804067.0,167289933.0,0.7264499871712548,0.0554541974939889,0.2051805307277589,0.0129152846069973,0.0,0.0,0,1,3,1,24,48.0,1,1,18.60002749184551,18.33408041148684
19513364,1968.0,17.960231343359318,7698200.0,631000.0,1262000.0,297363,131900,33.8,69.2,2717.0,6800,30.0,9888563.0,53211437.0,0.7784953182782979,0.0638110916621555,0.1276221833243111,0.0300714067352354,0.0,0.0,0,8,1,1,9,55.0,1,1,18.59960107084412,1968.0,17.960231343359318,7698200.0,631000.0,1262000.0,297363,131900,33.8,69.2,2717.0,6800,30.0,9888563.0,53211437.0,0.7784953182782979,0.0638110916621555,0.1276221833243111,0.0300714067352354,0.0,0.0,0,8,1,1,9,55.0,1,1,18.59960107084412,18.509974582388733
67421650,1977.0,17.563601895272758,5559640.0,424400.0,1570280.0,383258,170000,0.0,0.0,1914.0,15035900,66.0,7937578.0,34502422.0,0.7004202037447695,0.0534671911255549,0.1978286071645532,0.0482839979651223,0.0,0.0,0,2,9,1,23,46.0,1,1,18.598579729646023,1977.0,17.563601895272758,5559640.0,424400.0,1570280.0,383258,170000,0.0,0.0,1914.0,15035900,66.0,7937578.0,34502422.0,0.7004202037447695,0.0534671911255549,0.1978286071645532,0.0482839979651223,0.0,0.0,0,2,9,1,23,46.0,1,1,18.598579729646023,18.74327480448202
266727,1888.0,17.59178258931848,5718543.0,436530.0,1484202.0,259263,115000,0.0,0.0,54317.0,6690,162.0,7898538.0,35754462.0,0.7240001883892944,0.0552671899533812,0.1879084458414962,0.0328241758158281,0.0,0.0,0,8,12,1,9,135.0,1,1,18.572371168920277,1888.0,17.59178258931848,5718543.0,436530.0,1484202.0,259263,115000,0.0,0.0,54317.0,6690,162.0,7898538.0,35754462.0,0.7240001883892944,0.0552671899533812,0.1879084458414962,0.0328241758158281,0.0,0.0,0,8,12,1,9,135.0,1,1,18.572371168920277,18.008077372615375
345283492,1976.0,19.25804947759017,28185416.0,2310280.0,4620560.0,685356,304000,0.0,0.0,361.0,35200,17.0,35801612.0,195226388.0,0.7872666739140126,0.0645300552388535,0.129060110477707,0.0191431603694269,0.0,0.0,0,23,3,1,1,47.0,1,1,18.570402289880786,1976.0,19.25804947759017,28185416.0,2310280.0,4620560.0,685356,304000,0.0,0.0,361.0,35200,17.0,35801612.0,195226388.0,0.7872666739140126,0.0645300552388535,0.129060110477707,0.0191431603694269,0.0,0.0,0,23,3,1,1,47.0,1,1,18.570402289880786,18.6275700616779
51711289,1924.0,14.648420115682327,179400.0,17250.0,124200.0,88384,68000,0.0,0.0,559486.0,0,110.0,409234.0,1890766.0,0.4383799977518974,0.0421519228607593,0.3034938445974675,0.2159742347898757,0.0,1.0,0,2,12,1,23,99.0,2,1,18.568786139593698,1924.0,14.648420115682327,179400.0,17250.0,124200.0,88384,68000,0.0,0.0,559486.0,0,110.0,409234.0,1890766.0,0.4383799977518974,0.0421519228607593,0.3034938445974675,0.2159742347898757,0.0,1.0,0,2,12,1,23,99.0,2,1,18.568786139593698,17.924517479972543
27820656,1865.0,17.12115425351022,2208552.0,408991.0,1008845.0,195903,86896,0.0,0.0,7774.0,0,18.0,3822291.0,23443795.0,0.5778084400167334,0.1070015338968173,0.2639372564778558,0.0512527696085933,0.0,0.0,0,8,41,18,9,158.0,1,1,18.56825330729252,1865.0,17.12115425351022,2208552.0,408991.0,1008845.0,195903,86896,0.0,0.0,7774.0,0,18.0,3822291.0,23443795.0,0.5778084400167334,0.1070015338968173,0.2639372564778558,0.0512527696085933,0.0,0.0,0,8,41,18,9,158.0,1,1,18.56825330729252,17.95521565310369
62014529,1996.0,17.763441121025448,6323016.0,518280.0,1036560.0,229285,101703,0.0,0.0,58763.0,0,23.0,8107141.0,43720859.0,0.779931667649545,0.0639288252171758,0.1278576504343516,0.0282818566989275,0.0,0.0,0,8,26,12,9,27.0,1,1,18.5512788060579,1996.0,17.763441121025448,6323016.0,518280.0,1036560.0,229285,101703,0.0,0.0,58763.0,0,23.0,8107141.0,43720859.0,0.779931667649545,0.0639288252171758,0.1278576504343516,0.0282818566989275,0.0,0.0,0,8,26,12,9,27.0,1,1,18.5512788060579,18.14855622749825
37934049,1907.0,19.98736831421507,23953764.0,4790752.0,13893183.0,205471,91140,0.0,0.0,13113.0,0,38.0,42843170.0,436232114.0,0.559103446360295,0.1118206705993044,0.3242799960880579,0.0047958869523426,0.0,0.0,0,23,8,2,1,116.0,1,1,18.538194057160062,1907.0,19.98736831421507,23953764.0,4790752.0,13893183.0,205471,91140,0.0,0.0,13113.0,0,38.0,42843170.0,436232114.0,0.559103446360295,0.1118206705993044,0.3242799960880579,0.0047958869523426,0.0,0.0,0,23,8,2,1,116.0,1,1,18.538194057160062,18.485285000654983
14155984,1973.0,18.359772967676506,5645460.0,940910.0,2352275.0,739464,328000,0.0,0.0,265.0,18800,24.0,9678109.0,84412891.0,0.5833226304849429,0.0972204384141571,0.2430510960353928,0.0764058350655071,0.0,0.0,0,18,22,1,19,50.0,1,1,18.53771623551833,1973.0,18.359772967676506,5645460.0,940910.0,2352275.0,739464,328000,0.0,0.0,265.0,18800,24.0,9678109.0,84412891.0,0.5833226304849429,0.0972204384141571,0.2430510960353928,0.0764058350655071,0.0,0.0,0,18,22,1,19,50.0,1,1,18.53771623551833,18.58409275586509
13043336,1948.0,16.122276897351643,602513.0,100418.0,341424.0,131129,90000,0.5,0.5,14559.0,0,24.0,1175484.0,8866415.0,0.51256588775347,0.0854269390310714,0.290453974703186,0.1115531985122724,1.0,1.0,0,12,6,1,13,75.0,1,1,18.533394931912294,1948.0,16.122276897351643,602513.0,100418.0,341424.0,131129,90000,0.5,0.5,14559.0,0,24.0,1175484.0,8866415.0,0.51256588775347,0.0854269390310714,0.290453974703186,0.1115531985122724,1.0,1.0,0,12,6,1,13,75.0,1,1,18.533394931912294,18.180438736047357
30347697,1993.0,15.971294083463167,1247707.0,112250.0,2158663.0,236623,104958,2.6,19.9,5730.0,0,13.0,3755243.0,4879409.0,0.3322573266230707,0.0298915409735135,0.5748397640312491,0.0630113683721666,0.0,0.0,0,15,1,1,16,30.0,1,1,18.5261471779451,1993.0,15.971294083463167,1247707.0,112250.0,2158663.0,236623,104958,2.6,19.9,5730.0,0,13.0,3755243.0,4879409.0,0.3322573266230707,0.0298915409735135,0.5748397640312491,0.0630113683721666,0.0,0.0,0,15,1,1,16,30.0,1,1,18.5261471779451,18.147496249530416
52447678,1885.0,17.077445910607135,2114100.0,391500.0,965700.0,229955,102000,0.0,0.0,68724.0,0,24.0,3701255.0,22398745.0,0.5711846387238922,0.105774933097017,0.2609115016393088,0.0621289265397817,0.0,0.0,0,8,30,1,9,138.0,1,1,18.525318095128835,1885.0,17.077445910607135,2114100.0,391500.0,965700.0,229955,102000,0.0,0.0,68724.0,0,24.0,3701255.0,22398745.0,0.5711846387238922,0.105774933097017,0.2609115016393088,0.0621289265397817,0.0,0.0,0,8,30,1,9,138.0,1,1,18.525318095128835,18.252134859080943
4128773,1863.0,17.789473611421037,4308789.0,797923.0,1968212.0,228532,101369,0.0,0.0,53058.0,0,32.0,7303456.0,45891471.0,0.5899657641532995,0.1092527975796664,0.2694904987447039,0.0312909395223302,0.0,0.0,0,8,24,4,9,160.0,1,1,18.51088721461101,1863.0,17.789473611421037,4308789.0,797923.0,1968212.0,228532,101369,0.0,0.0,53058.0,0,32.0,7303456.0,45891471.0,0.5899657641532995,0.1092527975796664,0.2694904987447039,0.0312909395223302,0.0,0.0,0,8,24,4,9,160.0,1,1,18.51088721461101,18.39826871868028
72238328,1969.0,18.150506851571304,9311610.0,763246.0,1526493.0,162321,72000,0.0,0.5,27673.0,0,70.0,11763670.0,64561005.0,0.791556546553924,0.0648816228268899,0.1297633306612647,0.0137984999579212,1.0,0.0,0,23,9,1,1,54.0,1,1,18.492845615917812,1969.0,18.150506851571304,9311610.0,763246.0,1526493.0,162321,72000,0.0,0.5,27673.0,0,70.0,11763670.0,64561005.0,0.791556546553924,0.0648816228268899,0.1297633306612647,0.0137984999579212,1.0,0.0,0,23,9,1,1,54.0,1,1,18.492845615917812,17.851583660874162
3573275,1936.0,16.72474495902632,1104278.0,143412.0,674039.0,559783,273875,8.0,7.9,58904.0,1590000,44.0,2481512.0,15861237.0,0.4450020793774118,0.0577921847647724,0.2716243161427388,0.2255814197150769,0.0,0.0,0,2,13,1,23,87.0,1,1,18.48343545638775,1936.0,16.72474495902632,1104278.0,143412.0,674039.0,559783,273875,8.0,7.9,58904.0,1590000,44.0,2481512.0,15861237.0,0.4450020793774118,0.0577921847647724,0.2716243161427388,0.2255814197150769,0.0,0.0,0,2,13,1,23,87.0,1,1,18.48343545638775,18.524394782394772
138102457,2001.0,18.643824303266584,6250000.0,1250000.0,3625000.0,383322,120000,0.0,0.0,528704.0,639878,8.0,11508322.0,113491678.0,0.5430852560434093,0.1086170512086818,0.3149894485051774,0.0333082442427314,0.0,1.0,0,5,29,1,6,22.0,1,1,18.462727944434953,2001.0,18.643824303266584,6250000.0,1250000.0,3625000.0,383322,120000,0.0,0.0,528704.0,639878,8.0,11508322.0,113491678.0,0.5430852560434093,0.1086170512086818,0.3149894485051774,0.0333082442427314,0.0,1.0,0,5,29,1,6,22.0,1,1,18.462727944434953,17.71541313029297
54823666,1930.0,16.300417291085687,1464000.0,120000.0,240000.0,132577,93000,6.1,6.1,9192.0,0,22.0,1956577.0,10043423.0,0.7482455328872822,0.0613316010563346,0.1226632021126692,0.0677596639437139,0.0,1.0,0,23,42,1,1,93.0,1,1,18.461711230633508,1930.0,16.300417291085687,1464000.0,120000.0,240000.0,132577,93000,6.1,6.1,9192.0,0,22.0,1956577.0,10043423.0,0.7482455328872822,0.0613316010563346,0.1226632021126692,0.0677596639437139,0.0,1.0,0,23,42,1,1,93.0,1,1,18.461711230633508,18.12081694983291
39584392,1926.0,17.6211725696455,3641355.0,674325.0,1663335.0,209202,92795,0.0,0.0,729.0,0,23.0,6188217.0,38766783.0,0.5884336312058869,0.1089691909640531,0.2687906710446644,0.0338065067853955,0.0,0.0,0,18,12,1,19,97.0,1,1,18.461711230633508,1926.0,17.6211725696455,3641355.0,674325.0,1663335.0,209202,92795,0.0,0.0,729.0,0,23.0,6188217.0,38766783.0,0.5884336312058869,0.1089691909640531,0.2687906710446644,0.0338065067853955,0.0,0.0,0,18,12,1,19,97.0,1,1,18.461711230633508,18.076860104464664
15877691,1994.0,16.782225933919925,2545068.0,194280.0,679980.0,801010,355300,0.0,0.0,25982.0,2529411,29.0,4220338.0,15207662.0,0.6030483814329564,0.046034227590302,0.161119796566057,0.1897975944106846,0.0,0.0,0,2,34,1,23,29.0,1,1,18.456359047840778,1994.0,16.782225933919925,2545068.0,194280.0,679980.0,801010,355300,0.0,0.0,25982.0,2529411,29.0,4220338.0,15207662.0,0.6030483814329564,0.046034227590302,0.161119796566057,0.1897975944106846,0.0,0.0,0,2,34,1,23,29.0,1,1,18.456359047840778,18.393922895096292
2441797,1976.0,19.77532188865075,31390497.0,5813055.0,14338869.0,369732,164000,0.0,0.0,89.0,2162250,23.0,51912153.0,335624847.0,0.6046849376484154,0.1119786921571139,0.2762141073208811,0.0071222628735895,0.0,0.0,0,8,1,1,9,47.0,1,1,18.437650102716905,1976.0,19.77532188865075,31390497.0,5813055.0,14338869.0,369732,164000,0.0,0.0,89.0,2162250,23.0,51912153.0,335624847.0,0.6046849376484154,0.1119786921571139,0.2762141073208811,0.0071222628735895,0.0,0.0,0,8,1,1,9,47.0,1,1,18.437650102716905,18.26804568483616
21692686,1988.0,16.71131204814799,2207956.0,180980.0,361960.0,218682,97000,-2.0,-9.7,573.0,0,40.0,2969578.0,15128422.0,0.7435251742840229,0.0609446864167231,0.1218893728334463,0.0736407664658076,0.0,0.0,0,23,30,1,1,35.0,1,1,18.435868891206898,1988.0,16.71131204814799,2207956.0,180980.0,361960.0,218682,97000,-2.0,-9.7,573.0,0,40.0,2969578.0,15128422.0,0.7435251742840229,0.0609446864167231,0.1218893728334463,0.0736407664658076,0.0,0.0,0,23,30,1,1,35.0,1,1,18.435868891206898,18.462811818639494
196821345,1902.0,17.348583825155004,3422900.0,513435.0,992641.0,216428,96000,0.0,0.0,21239.0,0,42.0,5145404.0,29083596.0,0.665234450006258,0.0997851675009387,0.1929179905018148,0.0420623919909884,0.0,0.0,0,8,7,1,9,121.0,1,1,18.435175701739404,1902.0,17.348583825155004,3422900.0,513435.0,992641.0,216428,96000,0.0,0.0,21239.0,0,42.0,5145404.0,29083596.0,0.665234450006258,0.0997851675009387,0.1929179905018148,0.0420623919909884,0.0,0.0,0,8,7,1,9,121.0,1,1,18.435175701739404,18.143114066381937
70336972,1926.0,17.15095983390299,1404550.0,280910.0,814639.0,223191,99000,0.0,0.0,22099.0,0,36.0,2723290.0,25367710.0,0.5157548406522993,0.1031509681304598,0.2991378075783336,0.0819563836389073,0.0,0.0,0,3,9,1,4,97.0,1,1,18.432739966301813,1926.0,17.15095983390299,1404550.0,280910.0,814639.0,223191,99000,0.0,0.0,22099.0,0,36.0,2723290.0,25367710.0,0.5157548406522993,0.1031509681304598,0.2991378075783336,0.0819563836389073,0.0,0.0,0,3,9,1,4,97.0,1,1,18.432739966301813,18.349167899285703
91406858,1957.0,16.743811062305458,2280891.0,186958.0,373916.0,225446,100000,12.0,11.9,38037.0,0,24.0,3067211.0,15628618.0,0.7436368088142615,0.0609537459274891,0.1219074918549783,0.0735019534032709,0.0,0.0,0,23,1,1,1,66.0,1,1,18.427849699348737,1957.0,16.743811062305458,2280891.0,186958.0,373916.0,225446,100000,12.0,11.9,38037.0,0,24.0,3067211.0,15628618.0,0.7436368088142615,0.0609537459274891,0.1219074918549783,0.0735019534032709,0.0,0.0,0,23,1,1,1,66.0,1,1,18.427849699348737,18.180438736047357
36487399,1971.0,17.289037934495866,4660168.0,419253.0,8062575.0,906294,402000,27.5,36.3,2240.0,4025000,18.0,14048290.0,18202010.0,0.3317249287991634,0.0298437033973529,0.5739186050401864,0.0645127627632971,0.0,0.0,0,15,3,1,16,52.0,1,1,18.41198961110756,1971.0,17.289037934495866,4660168.0,419253.0,8062575.0,906294,402000,27.5,36.3,2240.0,4025000,18.0,14048290.0,18202010.0,0.3317249287991634,0.0298437033973529,0.5739186050401864,0.0645127627632971,0.0,0.0,0,15,3,1,16,52.0,1,1,18.41198961110756,18.80806659258949
1114181,1939.0,18.15629976027306,9365708.0,767681.0,1535362.0,653794,290000,-0.8,0.4,520708.0,4800000,19.0,12322545.0,64445555.0,0.7600465650561633,0.0622989001054571,0.1245978002109142,0.0530567346274653,0.0,0.0,0,23,21,1,1,84.0,1,1,18.408430740663317,1939.0,18.15629976027306,9365708.0,767681.0,1535362.0,653794,290000,-0.8,0.4,520708.0,4800000,19.0,12322545.0,64445555.0,0.7600465650561633,0.0622989001054571,0.1245978002109142,0.0530567346274653,0.0,0.0,0,23,21,1,1,84.0,1,1,18.408430740663317,18.84189112755712
11127417,1999.0,16.993598637725743,1848063.0,240008.0,1128038.0,204028,90500,0.0,0.0,73189.0,0,57.0,3420137.0,20580684.0,0.5403476527402264,0.0701749666753115,0.3298224603283435,0.0596549202561184,0.0,0.0,0,2,25,2,23,24.0,1,1,18.3808217519248,1999.0,16.993598637725743,1848063.0,240008.0,1128038.0,204028,90500,0.0,0.0,73189.0,0,57.0,3420137.0,20580684.0,0.5403476527402264,0.0701749666753115,0.3298224603283435,0.0596549202561184,0.0,0.0,0,2,25,2,23,24.0,1,1,18.3808217519248,17.99726323826503
168509596,1893.0,16.29817235662511,1568474.0,119730.0,407085.0,135428,95000,7.4,9.0,11889.0,449,271.0,2230717.0,9742374.0,0.7031254973176786,0.0536733256616594,0.1824906521087166,0.0607105249119453,0.0,1.0,0,21,13,1,22,130.0,1,1,18.37109003271957,1893.0,16.29817235662511,1568474.0,119730.0,407085.0,135428,95000,7.4,9.0,11889.0,449,271.0,2230717.0,9742374.0,0.7031254973176786,0.0536733256616594,0.1824906521087166,0.0607105249119453,0.0,1.0,0,21,13,1,22,130.0,1,1,18.37109003271957,17.02715637344638
